city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
4.0,105.0,4.0,2.0,2.0,23.0,0.0,1.0,1659.0,6500.0,400.0,83.0,8642.0
4.0,70.0,3.0,1.0,1.0,12.0,0.0,1.0,380.0,1290.0,180.0,17.0,1867.0
4.0,200.0,3.0,2.0,1.0,33.0,0.0,1.0,1500.0,8000.0,42.0,102.0,9644.0
1.0,62.0,2.0,1.0,0.0,1.0,0.0,1.0,280.0,709.0,22.0,9.0,1020.0
4.0,74.0,2.0,3.0,2.0,17.0,0.0,1.0,450.0,3200.0,40.0,41.0,3731.0
3.0,333.0,5.0,4.0,3.0,29.0,0.0,1.0,2100.0,7000.0,1000.0,91.0,10190.0
4.0,250.0,4.0,2.0,5.0,0.0,0.0,1.0,841.0,4000.0,701.0,61.0,5603.0
4.0,70.0,1.0,1.0,1.0,2.0,0.0,0.0,469.0,3590.0,83.0,46.0,4188.0
3.0,120.0,3.0,2.0,2.0,1.0,0.0,0.0,1790.0,5500.0,509.0,71.0,7870.0
2.0,35.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,960.0,75.0,15.0,1150.0
3.0,67.0,2.0,1.0,0.0,27.0,0.0,1.0,810.0,1529.0,80.0,17.0,2436.0
4.0,220.0,4.0,3.0,4.0,3.0,0.0,0.0,1800.0,3000.0,1000.0,39.0,5839.0
1.0,80.0,3.0,2.0,2.0,9.0,0.0,1.0,560.0,2500.0,175.0,32.0,3267.0
4.0,57.0,1.0,1.0,1.0,29.0,0.0,1.0,769.0,4800.0,194.0,61.0,5824.0
2.0,100.0,2.0,2.0,2.0,0.0,0.0,1.0,120.0,2200.0,159.0,33.0,2512.0
3.0,60.0,1.0,1.0,0.0,29.0,0.0,1.0,500.0,750.0,100.0,10.0,1360.0
1.0,87.0,3.0,2.0,1.0,4.0,0.0,0.0,870.0,1450.0,100.0,19.0,2439.0
4.0,530.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,9520.0,1334.0,144.0,11000.0
4.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,700.0,80.0,11.0,791.0
4.0,140.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,3000.0,2500.0,46.0,5546.0
4.0,45.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1630.0,84.0,25.0,1739.0
4.0,70.0,1.0,1.0,1.0,4.0,0.0,0.0,1000.0,3500.0,171.0,45.0,4716.0
4.0,140.0,3.0,3.0,1.0,1.0,0.0,1.0,1144.0,1360.0,256.0,18.0,2778.0
0.0,80.0,3.0,2.0,1.0,32.0,0.0,1.0,820.0,2000.0,152.0,27.0,2999.0
4.0,50.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1150.0,50.0,18.0,1218.0
4.0,108.0,3.0,2.0,2.0,4.0,1.0,1.0,900.0,2900.0,202.0,37.0,4039.0
4.0,60.0,3.0,1.0,1.0,7.0,0.0,0.0,556.0,2200.0,4.0,31.0,2791.0
4.0,30.0,1.0,1.0,1.0,6.0,1.0,0.0,460.0,3500.0,100.0,45.0,4105.0
4.0,110.0,3.0,3.0,2.0,12.0,0.0,0.0,1000.0,3800.0,192.0,49.0,5041.0
3.0,70.0,2.0,1.0,1.0,29.0,0.0,0.0,843.0,1100.0,84.0,15.0,2042.0
4.0,360.0,3.0,5.0,4.0,15.0,0.0,1.0,2330.0,3635.0,1644.0,47.0,7656.0
1.0,348.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,6000.0,350.0,91.0,6441.0
4.0,270.0,3.0,4.0,3.0,2.0,0.0,1.0,3809.0,7900.0,1792.0,101.0,13600.0
3.0,86.0,2.0,2.0,1.0,1.0,1.0,0.0,1500.0,5500.0,375.0,71.0,7446.0
4.0,100.0,3.0,4.0,2.0,31.0,1.0,1.0,1380.0,3000.0,470.0,39.0,4889.0
4.0,30.0,1.0,1.0,1.0,2.0,0.0,0.0,574.0,1850.0,0.0,24.0,2448.0
4.0,146.0,3.0,4.0,3.0,13.0,0.0,0.0,1540.0,10000.0,667.0,127.0,12330.0
0.0,100.0,3.0,3.0,1.0,1.0,0.0,1.0,350.0,1600.0,120.0,22.0,2092.0
3.0,185.0,3.0,2.0,1.0,23.0,0.0,1.0,2488.0,6900.0,0.0,89.0,9477.0
4.0,300.0,3.0,5.0,2.0,32.0,0.0,1.0,0.0,4600.0,609.0,70.0,5279.0
4.0,120.0,3.0,4.0,0.0,0.0,0.0,1.0,250.0,3200.0,226.0,41.0,3717.0
4.0,195.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,2990.0,330.0,45.0,3365.0
4.0,110.0,1.0,3.0,2.0,31.0,0.0,1.0,1500.0,8000.0,417.0,102.0,10020.0
4.0,210.0,3.0,3.0,3.0,9.0,0.0,1.0,2300.0,7000.0,717.0,89.0,10110.0
1.0,400.0,4.0,6.0,3.0,0.0,0.0,1.0,1200.0,6800.0,700.0,103.0,8803.0
0.0,42.0,2.0,1.0,1.0,27.0,0.0,1.0,175.0,690.0,63.0,10.0,938.0
0.0,180.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3400.0,367.0,56.0,3823.0
1.0,329.0,4.0,2.0,2.0,34.0,0.0,1.0,2040.0,6300.0,420.0,80.0,8840.0
4.0,44.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,1400.0,0.0,18.0,1518.0
0.0,28.0,1.0,1.0,1.0,0.0,1.0,0.0,550.0,1250.0,0.0,17.0,1817.0
3.0,90.0,3.0,2.0,1.0,12.0,1.0,0.0,1000.0,3800.0,310.0,49.0,5159.0
4.0,90.0,2.0,1.0,0.0,12.0,0.0,1.0,622.0,2150.0,212.0,28.0,3012.0
4.0,200.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2800.0,291.0,43.0,3134.0
2.0,240.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,6000.0,184.0,107.0,6291.0
2.0,55.0,2.0,1.0,0.0,11.0,0.0,1.0,500.0,1200.0,84.0,18.0,1802.0
0.0,90.0,3.0,2.0,0.0,33.0,1.0,1.0,630.0,4200.0,150.0,56.0,5036.0
4.0,85.0,3.0,1.0,2.0,31.0,0.0,1.0,955.0,1900.0,270.0,25.0,3150.0
4.0,255.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,11900.0,0.0,151.0,12050.0
4.0,280.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,8000.0,0.0,121.0,8121.0
3.0,32.0,1.0,1.0,0.0,33.0,0.0,1.0,574.0,1400.0,66.0,19.0,2059.0
0.0,29.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1100.0,8.0,15.0,1123.0
4.0,48.0,1.0,1.0,1.0,7.0,0.0,0.0,487.0,3000.0,142.0,39.0,3668.0
1.0,170.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2300.0,98.0,35.0,2433.0
0.0,45.0,1.0,1.0,1.0,23.0,1.0,0.0,300.0,3000.0,0.0,40.0,3340.0
1.0,341.0,4.0,6.0,4.0,0.0,0.0,1.0,660.0,13000.0,608.0,196.0,14460.0
2.0,80.0,2.0,2.0,0.0,0.0,0.0,0.0,330.0,1638.0,0.0,19.0,1987.0
3.0,153.0,3.0,2.0,1.0,12.0,0.0,1.0,1500.0,2550.0,157.0,33.0,4240.0
3.0,120.0,3.0,2.0,1.0,12.0,0.0,1.0,1260.0,2200.0,0.0,29.0,3489.0
4.0,33.0,1.0,1.0,0.0,23.0,0.0,1.0,350.0,1650.0,0.0,21.0,2021.0
4.0,180.0,4.0,4.0,2.0,2.0,0.0,1.0,1900.0,5500.0,507.0,70.0,7977.0
1.0,84.0,3.0,1.0,1.0,23.0,0.0,1.0,950.0,1200.0,147.0,16.0,2313.0
4.0,73.0,3.0,2.0,1.0,4.0,0.0,1.0,923.0,2700.0,171.0,35.0,3829.0
4.0,50.0,1.0,2.0,1.0,34.0,1.0,0.0,850.0,3000.0,210.0,39.0,4099.0
4.0,40.0,1.0,1.0,1.0,29.0,1.0,1.0,603.0,4320.0,181.0,55.0,5159.0
4.0,216.0,3.0,4.0,4.0,32.0,0.0,0.0,2300.0,15000.0,900.0,191.0,18390.0
4.0,44.0,1.0,1.0,1.0,33.0,0.0,1.0,480.0,2300.0,70.0,30.0,2880.0
0.0,120.0,3.0,2.0,2.0,1.0,1.0,1.0,318.0,1700.0,331.0,23.0,2372.0
2.0,150.0,3.0,3.0,2.0,2.0,0.0,0.0,1300.0,8900.0,250.0,130.0,10580.0
4.0,136.0,3.0,2.0,3.0,4.0,0.0,0.0,1400.0,2500.0,325.0,32.0,4257.0
2.0,54.0,1.0,1.0,0.0,12.0,0.0,1.0,400.0,1000.0,25.0,15.0,1440.0
4.0,100.0,2.0,1.0,1.0,29.0,0.0,0.0,1400.0,3800.0,234.0,49.0,5483.0
4.0,50.0,2.0,1.0,1.0,1.0,0.0,1.0,496.0,1200.0,0.0,16.0,1712.0
1.0,60.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,800.0,138.0,13.0,951.0
3.0,125.0,3.0,2.0,1.0,29.0,0.0,0.0,1460.0,3500.0,295.0,46.0,5301.0
3.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,450.0,1870.0,0.0,25.0,2345.0
2.0,78.0,2.0,1.0,0.0,23.0,0.0,1.0,280.0,1480.0,32.0,22.0,1814.0
2.0,46.0,1.0,1.0,0.0,31.0,0.0,1.0,345.0,850.0,27.0,13.0,1235.0
4.0,35.0,1.0,1.0,1.0,33.0,1.0,0.0,593.0,2896.0,78.0,37.0,3604.0
4.0,104.0,3.0,2.0,2.0,12.0,0.0,1.0,1500.0,4200.0,432.0,54.0,6186.0
4.0,215.0,3.0,3.0,2.0,1.0,1.0,0.0,3000.0,15000.0,834.0,191.0,19030.0
1.0,100.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2250.0,15.0,34.0,2299.0
0.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,705.0,0.0,10.0,715.0
2.0,43.0,1.0,1.0,0.0,23.0,0.0,0.0,250.0,1500.0,25.0,22.0,1797.0
4.0,234.0,3.0,4.0,3.0,5.0,0.0,1.0,2400.0,7000.0,84.0,89.0,9573.0
4.0,37.0,1.0,1.0,0.0,27.0,0.0,0.0,1320.0,1730.0,142.0,22.0,3214.0
4.0,50.0,2.0,1.0,0.0,1.0,0.0,1.0,54.0,2000.0,42.0,26.0,2122.0
3.0,71.0,2.0,2.0,1.0,4.0,0.0,0.0,1170.0,3500.0,190.0,46.0,4906.0
4.0,118.0,3.0,3.0,2.0,9.0,0.0,0.0,1000.0,3890.0,356.0,50.0,5296.0
1.0,122.0,3.0,2.0,1.0,27.0,0.0,1.0,250.0,1750.0,117.0,23.0,2140.0
3.0,58.0,2.0,2.0,1.0,23.0,0.0,1.0,745.0,1200.0,44.0,16.0,2005.0
4.0,270.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,9800.0,0.0,148.0,9948.0
2.0,90.0,3.0,2.0,2.0,34.0,0.0,1.0,1163.0,2500.0,202.0,37.0,3902.0
4.0,400.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,8000.0,1250.0,121.0,9371.0
1.0,155.0,3.0,3.0,2.0,0.0,0.0,1.0,960.0,5500.0,15.0,83.0,6558.0
3.0,85.0,2.0,1.0,0.0,33.0,0.0,0.0,1500.0,2975.0,134.0,39.0,4648.0
4.0,280.0,4.0,4.0,4.0,1.0,0.0,0.0,3600.0,12000.0,1667.0,172.0,17440.0
3.0,30.0,1.0,1.0,0.0,33.0,0.0,0.0,500.0,2000.0,45.0,26.0,2571.0
4.0,54.0,1.0,2.0,0.0,32.0,0.0,1.0,390.0,3500.0,0.0,45.0,3935.0
2.0,25.0,1.0,1.0,0.0,33.0,0.0,1.0,277.0,750.0,27.0,11.0,1065.0
0.0,176.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,4500.0,226.0,74.0,4800.0
4.0,570.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,10500.0,1834.0,158.0,12490.0
0.0,95.0,2.0,2.0,1.0,2.0,0.0,1.0,735.0,1600.0,170.0,22.0,2527.0
4.0,30.0,1.0,1.0,0.0,27.0,0.0,1.0,250.0,1153.0,0.0,4.0,1407.0
4.0,250.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,3571.0,430.0,54.0,4055.0
4.0,98.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,2500.0,0.0,38.0,2538.0
0.0,68.0,2.0,2.0,2.0,23.0,0.0,1.0,168.0,800.0,59.0,11.0,1038.0
4.0,83.0,3.0,2.0,2.0,32.0,0.0,1.0,804.0,3690.0,317.0,47.0,4858.0
0.0,70.0,2.0,2.0,2.0,31.0,0.0,1.0,625.0,2250.0,211.0,30.0,3116.0
0.0,50.0,2.0,1.0,1.0,23.0,0.0,1.0,170.0,1000.0,28.0,14.0,1212.0
4.0,480.0,4.0,5.0,3.0,0.0,0.0,1.0,2200.0,4100.0,1700.0,62.0,8062.0
4.0,250.0,3.0,2.0,8.0,0.0,0.0,1.0,0.0,10000.0,0.0,151.0,10150.0
4.0,191.0,4.0,3.0,3.0,5.0,1.0,1.0,2800.0,9500.0,1200.0,121.0,13620.0
4.0,140.0,3.0,3.0,3.0,32.0,1.0,1.0,2200.0,8000.0,800.0,102.0,11100.0
4.0,49.0,1.0,1.0,1.0,29.0,0.0,1.0,284.0,2600.0,134.0,33.0,3051.0
0.0,362.0,5.0,4.0,4.0,7.0,1.0,1.0,1400.0,7900.0,1504.0,106.0,10910.0
3.0,61.0,2.0,1.0,0.0,23.0,0.0,1.0,640.0,1297.0,21.0,17.0,1975.0
2.0,156.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1615.0,110.0,29.0,1754.0
4.0,179.0,3.0,2.0,1.0,23.0,0.0,1.0,1457.0,5400.0,359.0,69.0,7285.0
3.0,120.0,3.0,3.0,2.0,29.0,0.0,0.0,1100.0,2800.0,150.0,37.0,4087.0
0.0,200.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,12000.0,233.0,197.0,12430.0
4.0,185.0,3.0,3.0,3.0,13.0,0.0,1.0,2670.0,5600.0,907.0,71.0,9248.0
4.0,120.0,2.0,2.0,0.0,1.0,0.0,1.0,300.0,3600.0,120.0,46.0,4066.0
4.0,50.0,2.0,1.0,1.0,5.0,0.0,1.0,407.0,1715.0,12.0,22.0,2156.0
0.0,400.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,4800.0,0.0,79.0,4879.0
4.0,240.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,8200.0,625.0,124.0,8950.0
4.0,60.0,2.0,1.0,1.0,5.0,0.0,0.0,550.0,1520.0,80.0,20.0,2170.0
4.0,100.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,2700.0,378.0,41.0,3119.0
4.0,250.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,7500.0,417.0,113.0,8030.0
2.0,100.0,4.0,2.0,1.0,12.0,0.0,1.0,750.0,1820.0,167.0,27.0,2764.0
3.0,72.0,1.0,2.0,1.0,31.0,0.0,1.0,580.0,2000.0,0.0,26.0,2606.0
3.0,70.0,2.0,1.0,0.0,12.0,0.0,0.0,250.0,2000.0,7.0,26.0,2283.0
4.0,16.0,1.0,1.0,0.0,12.0,0.0,1.0,0.0,2700.0,5.0,35.0,2740.0
4.0,98.0,3.0,2.0,2.0,2.0,0.0,1.0,900.0,4500.0,0.0,58.0,5458.0
4.0,170.0,3.0,3.0,1.0,31.0,0.0,1.0,1300.0,2060.0,200.0,27.0,3587.0
4.0,45.0,2.0,1.0,0.0,0.0,1.0,1.0,70.0,1450.0,43.0,22.0,1585.0
4.0,90.0,2.0,2.0,1.0,32.0,0.0,0.0,760.0,5500.0,142.0,70.0,6472.0
4.0,30.0,1.0,1.0,1.0,3.0,0.0,0.0,500.0,2570.0,0.0,8.0,3078.0
4.0,140.0,3.0,3.0,2.0,23.0,0.0,1.0,2350.0,4905.0,59.0,63.0,7377.0
4.0,90.0,2.0,2.0,2.0,12.0,0.0,1.0,1230.0,3640.0,342.0,47.0,5259.0
0.0,62.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1300.0,0.0,18.0,1318.0
3.0,80.0,2.0,2.0,0.0,31.0,0.0,1.0,650.0,2500.0,0.0,33.0,3183.0
4.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,750.0,0.0,12.0,762.0
3.0,65.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1800.0,30.0,24.0,2154.0
4.0,300.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,3900.0,538.0,59.0,4497.0
4.0,340.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,10000.0,1084.0,151.0,11240.0
4.0,72.0,2.0,2.0,1.0,31.0,0.0,1.0,1100.0,5270.0,334.0,67.0,6771.0
4.0,250.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,13000.0,950.0,196.0,14150.0
3.0,100.0,2.0,2.0,3.0,4.0,1.0,1.0,1470.0,3478.0,180.0,45.0,5173.0
4.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,3000.0,5520.0,0.0,70.0,8590.0
2.0,98.0,3.0,1.0,0.0,1.0,1.0,1.0,240.0,12750.0,50.0,187.0,13230.0
0.0,164.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,3200.0,131.0,53.0,3384.0
4.0,250.0,3.0,3.0,4.0,0.0,0.0,0.0,250.0,6500.0,309.0,98.0,7157.0
3.0,28.0,1.0,1.0,0.0,23.0,0.0,0.0,609.0,1189.0,0.0,16.0,1814.0
3.0,60.0,2.0,1.0,0.0,3.0,1.0,0.0,600.0,1650.0,0.0,22.0,2272.0
4.0,105.0,3.0,3.0,2.0,27.0,1.0,1.0,1380.0,2720.0,417.0,35.0,4552.0
4.0,220.0,2.0,4.0,3.0,19.0,1.0,1.0,2000.0,12960.0,834.0,165.0,15960.0
3.0,250.0,5.0,3.0,1.0,0.0,0.0,1.0,500.0,4000.0,100.0,61.0,4661.0
4.0,171.0,3.0,3.0,1.0,5.0,0.0,1.0,2395.0,5100.0,259.0,65.0,7819.0
3.0,156.0,4.0,3.0,2.0,27.0,0.0,1.0,1350.0,3900.0,600.0,51.0,5901.0
4.0,150.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,4500.0,189.0,68.0,4757.0
0.0,75.0,3.0,2.0,1.0,23.0,0.0,1.0,500.0,1500.0,50.0,20.0,2070.0
4.0,254.0,3.0,5.0,4.0,10.0,0.0,1.0,2000.0,10000.0,990.0,127.0,13120.0
4.0,68.0,1.0,2.0,1.0,31.0,0.0,0.0,2304.0,9000.0,532.0,115.0,11950.0
4.0,55.0,2.0,1.0,0.0,29.0,1.0,1.0,337.0,1528.0,0.0,20.0,1885.0
2.0,40.0,1.0,1.0,0.0,2.0,0.0,1.0,200.0,800.0,19.0,12.0,1031.0
4.0,230.0,2.0,3.0,1.0,1.0,0.0,0.0,3000.0,12000.0,450.0,153.0,15600.0
2.0,70.0,2.0,2.0,0.0,23.0,1.0,0.0,400.0,1995.0,80.0,30.0,2505.0
4.0,170.0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,3700.0,0.0,56.0,3756.0
2.0,40.0,1.0,1.0,1.0,1.0,0.0,1.0,402.0,1050.0,67.0,16.0,1535.0
4.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,3000.0,5520.0,0.0,70.0,8590.0
4.0,270.0,3.0,4.0,3.0,27.0,0.0,0.0,3700.0,7500.0,1471.0,96.0,12770.0
1.0,54.0,2.0,1.0,1.0,2.0,0.0,1.0,320.0,1500.0,23.0,20.0,1863.0
1.0,291.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,3300.0,208.0,50.0,3558.0
0.0,86.0,2.0,1.0,1.0,1.0,0.0,1.0,200.0,1310.0,130.0,18.0,1658.0
4.0,77.0,2.0,1.0,1.0,29.0,0.0,1.0,886.0,2200.0,0.0,28.0,3114.0
4.0,86.0,3.0,2.0,2.0,2.0,0.0,0.0,550.0,2900.0,190.0,37.0,3677.0
1.0,200.0,3.0,4.0,2.0,27.0,1.0,1.0,2500.0,2000.0,275.0,26.0,4801.0
4.0,90.0,2.0,2.0,2.0,8.0,1.0,0.0,867.0,4800.0,203.0,61.0,5931.0
4.0,64.0,2.0,2.0,2.0,4.0,0.0,1.0,790.0,3400.0,161.0,44.0,4395.0
2.0,54.0,2.0,1.0,2.0,12.0,0.0,1.0,240.0,1310.0,30.0,20.0,1600.0
2.0,387.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,6000.0,394.0,107.0,6501.0
4.0,100.0,2.0,3.0,2.0,13.0,1.0,0.0,1080.0,10000.0,138.0,127.0,11350.0
4.0,50.0,2.0,2.0,1.0,34.0,0.0,1.0,390.0,1800.0,0.0,23.0,2213.0
0.0,520.0,3.0,3.0,4.0,13.0,1.0,1.0,2224.0,12000.0,1133.0,160.0,15520.0
4.0,23.0,1.0,1.0,0.0,18.0,0.0,1.0,393.0,2100.0,59.0,27.0,2579.0
3.0,60.0,1.0,1.0,0.0,23.0,0.0,1.0,520.0,1580.0,0.0,21.0,2121.0
4.0,96.0,2.0,1.0,1.0,27.0,1.0,1.0,800.0,3000.0,0.0,39.0,3839.0
4.0,140.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2700.0,167.0,41.0,2908.0
3.0,103.0,3.0,2.0,0.0,27.0,0.0,1.0,812.0,2750.0,200.0,36.0,3798.0
4.0,148.0,4.0,4.0,4.0,2.0,0.0,0.0,2580.0,2000.0,406.0,26.0,5012.0
4.0,172.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,3500.0,114.0,53.0,3667.0
4.0,93.0,2.0,3.0,2.0,29.0,0.0,1.0,1006.0,3200.0,350.0,41.0,4597.0
4.0,72.0,2.0,2.0,1.0,27.0,0.0,1.0,690.0,2300.0,200.0,30.0,3220.0
1.0,68.0,2.0,1.0,1.0,1.0,0.0,1.0,400.0,1500.0,70.0,20.0,1990.0
4.0,350.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,4000.0,209.0,61.0,4270.0
3.0,70.0,2.0,2.0,1.0,1.0,0.0,0.0,950.0,3500.0,225.0,46.0,4721.0
4.0,400.0,5.0,4.0,3.0,0.0,0.0,1.0,2600.0,6900.0,1017.0,104.0,10620.0
2.0,38.0,1.0,1.0,0.0,1.0,0.0,1.0,280.0,690.0,9.0,11.0,990.0
4.0,107.0,2.0,2.0,1.0,4.0,1.0,1.0,1300.0,8400.0,293.0,107.0,10100.0
4.0,38.0,1.0,1.0,0.0,1.0,1.0,1.0,60.0,950.0,0.0,13.0,1023.0
4.0,111.0,3.0,2.0,0.0,32.0,0.0,1.0,1370.0,2500.0,264.0,32.0,4166.0
4.0,140.0,4.0,3.0,2.0,2.0,0.0,1.0,2000.0,3800.0,334.0,49.0,6183.0
4.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1150.0,30.0,15.0,1195.0
4.0,178.0,3.0,3.0,4.0,4.0,1.0,0.0,2180.0,15000.0,850.0,191.0,18220.0
4.0,200.0,2.0,2.0,1.0,2.0,0.0,0.0,2700.0,9500.0,600.0,121.0,12920.0
4.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,338.0,1000.0,63.0,13.0,1414.0
0.0,90.0,3.0,2.0,1.0,12.0,1.0,1.0,300.0,1600.0,140.0,22.0,2062.0
3.0,65.0,2.0,1.0,0.0,1.0,1.0,1.0,560.0,1600.0,67.0,21.0,2248.0
4.0,320.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,5500.0,572.0,83.0,6155.0
2.0,68.0,2.0,1.0,0.0,12.0,0.0,1.0,160.0,1320.0,26.0,20.0,1526.0
2.0,180.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,4800.0,242.0,71.0,5113.0
4.0,50.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1300.0,69.0,20.0,1389.0
4.0,137.0,3.0,2.0,1.0,31.0,0.0,1.0,1480.0,4700.0,293.0,60.0,6533.0
4.0,165.0,3.0,2.0,2.0,33.0,0.0,0.0,1750.0,6500.0,779.0,83.0,9112.0
4.0,180.0,2.0,2.0,1.0,7.0,0.0,1.0,1800.0,5350.0,0.0,68.0,7218.0
4.0,220.0,4.0,4.0,3.0,4.0,0.0,1.0,3600.0,5100.0,892.0,65.0,9657.0
0.0,85.0,2.0,2.0,1.0,1.0,0.0,1.0,541.0,2800.0,0.0,38.0,3379.0
3.0,37.0,1.0,1.0,0.0,33.0,1.0,0.0,700.0,1400.0,209.0,19.0,2328.0
2.0,64.0,2.0,3.0,2.0,12.0,0.0,1.0,400.0,2750.0,113.0,41.0,3304.0
3.0,97.0,2.0,2.0,1.0,32.0,0.0,1.0,1770.0,4400.0,334.0,57.0,6561.0
0.0,90.0,3.0,2.0,1.0,1.0,0.0,1.0,135.0,1300.0,115.0,18.0,1568.0
3.0,130.0,3.0,2.0,1.0,34.0,0.0,1.0,1350.0,4500.0,209.0,58.0,6117.0
1.0,128.0,4.0,2.0,1.0,32.0,1.0,1.0,900.0,3400.0,59.0,44.0,4403.0
4.0,58.0,2.0,2.0,1.0,4.0,1.0,0.0,928.0,4000.0,256.0,51.0,5235.0
0.0,76.0,2.0,1.0,1.0,12.0,1.0,1.0,200.0,900.0,0.0,12.0,1112.0
4.0,220.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,6200.0,1200.0,94.0,7494.0
4.0,40.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,780.0,17.0,12.0,839.0
4.0,235.0,3.0,4.0,3.0,12.0,0.0,1.0,2000.0,2550.0,1000.0,33.0,5583.0
0.0,45.0,1.0,1.0,0.0,34.0,0.0,1.0,285.0,1100.0,55.0,15.0,1455.0
4.0,47.0,2.0,1.0,1.0,27.0,1.0,1.0,580.0,1100.0,0.0,14.0,1694.0
0.0,471.0,5.0,6.0,3.0,0.0,0.0,1.0,0.0,14000.0,1297.0,230.0,15530.0
1.0,50.0,1.0,1.0,0.0,27.0,0.0,1.0,418.0,520.0,23.0,7.0,968.0
0.0,344.0,3.0,4.0,4.0,8.0,1.0,1.0,3158.0,15000.0,1231.0,200.0,19590.0
4.0,38.0,1.0,1.0,1.0,4.0,1.0,0.0,353.0,1850.0,28.0,24.0,2255.0
2.0,42.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,860.0,13.0,16.0,889.0
0.0,60.0,1.0,1.0,1.0,34.0,0.0,1.0,270.0,1400.0,101.0,19.0,1790.0
4.0,500.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,13000.0,2200.0,196.0,15400.0
4.0,49.0,2.0,1.0,1.0,29.0,0.0,1.0,300.0,1700.0,21.0,22.0,2043.0
0.0,48.0,2.0,1.0,1.0,23.0,0.0,1.0,120.0,900.0,96.0,12.0,1128.0
4.0,45.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1300.0,109.0,20.0,1429.0
2.0,72.0,2.0,2.0,1.0,12.0,0.0,1.0,570.0,1200.0,60.0,18.0,1848.0
0.0,400.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1600.0,258.0,27.0,1885.0
4.0,28.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1750.0,0.0,23.0,1773.0
3.0,189.0,3.0,2.0,2.0,34.0,0.0,1.0,2500.0,8500.0,489.0,110.0,11600.0
4.0,160.0,3.0,2.0,0.0,4.0,0.0,1.0,1239.0,3900.0,150.0,50.0,5339.0
3.0,330.0,4.0,4.0,2.0,14.0,0.0,1.0,1300.0,15000.0,1084.0,110.0,17490.0
