climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
-49.0,-30.0,0.36,0.12,-0.4,-16.0,1.0,0.012,-0.2,-0.0011,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.028999999165534973
-166.0,-33.0,0.39,0.2,0.5,-15.0,-8.0,-0.003,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.027000000700354576
-215.0,-38.0,0.36,0.05,1.0,-15.0,6.0,-0.003,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.026000000536441803
224.0,-34.0,-0.29,0.07,1.3,-15.0,3.0,-0.005,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.027000000700354576
226.0,-23.0,-0.17,0.12,0.7,-15.0,-2.0,0.007,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.028999999165534973
9.0,-18.0,-0.03,0.25,0.5,-16.0,-13.0,0.006,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.026000000536441803
-116.0,-21.0,0.17,0.13,0.6,-15.0,-4.0,0.009,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.027000000700354576
-297.0,-31.0,-0.22,0.19,0.7,-15.0,-9.0,-0.019,-0.2,-0.0014,-0.0015,-0.0015,-0.0015,1e-04,0.0,0.0,0.0,-0.0015,0.026000000536441803
-356.0,-40.0,-0.41,0.15,0.2,-16.0,-1.0,-0.011,-0.6,-0.0012,-0.0014,-0.0014,-0.0014,0.0002,0.0,0.0,0.0,-0.0014,0.027000000700354576
-397.0,-49.0,-0.39,0.17,-0.5,-16.0,-7.0,0.004,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02500000037252903
-364.0,-67.0,-0.06,0.1,-1.2,-17.0,4.0,0.015,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.024000000208616257
37.0,-83.0,0.59,0.05,0.7,-15.0,6.0,0.005,-0.2,-0.0011,-0.001,-0.001,-0.0009,-0.0003,0.0,-0.0002,0.0,-0.0009,0.02500000037252903
63.0,-80.0,0.23,0.1,1.5,-14.0,-1.0,-0.024,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.024000000208616257
178.0,-75.0,-0.3,0.05,1.4,-15.0,5.0,-0.016,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.027000000700354576
-9.0,-69.0,-0.39,0.2,0.3,-16.0,-11.0,0.008,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.026000000536441803
-126.0,-70.0,-0.24,0.2,-0.3,-16.0,-9.0,0.011,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.024000000208616257
-185.0,-72.0,-0.14,0.01,-0.4,-16.0,-6.0,0.016,2.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.020999999716877937
375.0,-68.0,0.56,-0.04,0.6,-15.0,14.0,0.012,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.024000000208616257
486.0,-56.0,0.64,0.11,1.6,-14.0,-4.0,-0.008,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02500000037252903
348.0,-34.0,0.09,0.14,2.8,-13.0,-7.0,-0.02,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.026000000536441803
77.0,-25.0,-0.45,0.22,2.4,-14.0,-14.0,-0.022,-0.3,-0.0012,-0.0013,-0.0013,-0.0014,1e-04,0.0,1e-04,0.0,-0.0014,0.027000000700354576
-90.0,-25.0,-0.52,0.26,1.8,-14.0,-18.0,-0.002,-0.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.024000000208616257
-316.0,-49.0,-0.15,0.14,-0.5,-16.0,-2.0,0.011,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02199999988079071
298.0,-43.0,-0.2,0.08,0.5,-16.0,3.0,-0.012,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.024000000208616257
-57.0,-26.0,0.08,0.18,-0.3,-16.0,-8.0,0.005,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02199999988079071
-71.0,-28.0,0.18,0.05,-0.1,-16.0,9.0,0.009,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.023000000044703484
-136.0,-32.0,0.07,0.14,0.5,-16.0,-5.0,-0.006,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02199999988079071
185.0,-41.0,0.47,0.09,-0.3,-16.0,2.0,0.006,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.023000000044703484
47.0,-34.0,0.32,0.18,1.0,-15.0,-9.0,-0.01,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02199999988079071
-103.0,-37.0,-0.15,0.13,1.5,-15.0,-6.0,-0.018,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.020999999716877937
-107.0,-41.0,-0.41,0.07,0.9,-15.0,2.0,-0.009,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.02199999988079071
-108.0,-44.0,-0.4,0.11,0.1,-16.0,0.0,0.006,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,1e-04,0.0,-0.0009,0.019999999552965164
215.0,-41.0,0.38,0.05,0.1,-16.0,7.0,0.013,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023000000044703484
171.0,-34.0,0.5,0.14,0.9,-15.0,-8.0,0.004,0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.020999999716877937
54.0,-24.0,-0.49,0.09,1.3,-15.0,-2.0,-0.011,0.3,-0.0011,-0.0012,-0.0012,-0.0012,1e-04,0.0,0.0,0.0,-0.0012,0.023000000044703484
-83.0,-24.0,-0.46,0.19,0.3,-16.0,-9.0,0.004,0.2,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,1e-04,0.0,-0.001,0.024000000208616257
-156.0,-25.0,-0.37,0.28,-0.1,-16.0,-12.0,0.015,-1.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.020999999716877937
-237.0,-33.0,0.0,0.12,-0.5,-16.0,-2.0,0.019,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.02199999988079071
-310.0,-45.0,0.16,0.15,-0.2,-16.0,-5.0,0.003,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.020999999716877937
-292.0,-63.0,0.12,0.1,0.5,-16.0,0.0,-0.007,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.019999999552965164
-91.0,-77.0,-0.29,0.07,0.3,-16.0,4.0,-0.013,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.020999999716877937
-60.0,-79.0,-0.33,0.1,-0.4,-16.0,1.0,0.002,0.2,-0.0009,-0.001,-0.001,-0.001,1e-04,0.0,0.0,0.0,-0.001,0.019999999552965164
-8.0,-80.0,-0.25,0.03,-0.7,-17.0,10.0,0.007,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.020999999716877937
12.0,-80.0,-0.24,0.06,-0.8,-17.0,10.0,0.007,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,-1e-04,0.0,0.0,0.0,-0.0009,0.019999999552965164
221.0,-69.0,0.52,0.08,0.1,-16.0,3.0,0.011,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.020999999716877937
183.0,-59.0,0.27,0.13,1.3,-15.0,-6.0,-0.021,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.01899999938905239
288.0,-50.0,-0.27,0.04,1.4,-15.0,6.0,-0.022,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.020999999716877937
280.0,-34.0,-0.35,0.12,0.2,-16.0,-2.0,0.004,0.1,-0.0009,-0.0009,-0.0009,-0.0009,1e-04,0.0,0.0,0.0,-0.0009,0.02199999988079071
134.0,-23.0,-0.14,0.18,-0.6,-17.0,-8.0,0.008,-0.1,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.020999999716877937
74.0,-21.0,-0.11,0.15,-0.8,-17.0,-2.0,0.001,-0.6,-0.0009,-0.001,-0.001,-0.001,1e-04,0.0,0.0,0.0,-0.001,0.01899999938905239
303.0,-10.0,0.53,0.05,0.1,-16.0,7.0,0.014,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.019999999552965164
394.0,4.0,0.55,0.1,1.4,-15.0,2.0,-0.01,-0.7,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.017999999225139618
398.0,8.0,0.5,-0.08,1.7,-14.0,1.0,-0.009,1.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.0002,0.0,-0.001,0.020999999716877937
330.0,23.0,-0.05,0.18,2.2,-14.0,-9.0,-0.029,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.023000000044703484
245.0,27.0,-0.27,0.28,2.1,-14.0,-15.0,-0.028,-1.7,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.024000000208616257
-82.0,29.0,-0.67,0.28,1.4,-15.0,-24.0,-0.023,0.5,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.023000000044703484
-211.0,28.0,-0.78,0.28,0.9,-15.0,-22.0,-0.011,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.020999999716877937
-441.0,12.0,-0.8,0.16,-1.3,-17.0,-5.0,0.004,0.4,-0.0009,-0.0009,-0.0009,-0.0011,1e-04,0.0,1e-04,0.0,-0.0011,0.019999999552965164
-457.0,8.0,-0.7,0.12,-1.7,-18.0,-2.0,0.02,0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.01899999938905239
-397.0,-4.0,-0.36,0.08,-2.5,-18.0,10.0,0.027,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
189.0,-12.0,0.63,0.04,-1.4,-17.0,10.0,0.007,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019999999552965164
266.0,-5.0,0.66,0.08,-0.3,-16.0,1.0,-0.002,0.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.020999999716877937
19.0,8.0,0.11,0.18,1.7,-14.0,-11.0,-0.023,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.019999999552965164
-124.0,6.0,-0.46,0.13,1.2,-15.0,-5.0,-0.023,0.2,-0.0012,-0.0013,-0.0013,-0.0013,1e-04,0.0,0.0,0.0,-0.0013,0.020999999716877937
-158.0,4.0,-0.55,0.19,0.8,-15.0,-6.0,-0.003,-1.0,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,1e-04,0.0,-0.001,0.02199999988079071
-393.0,-9.0,-0.34,0.2,-0.5,-16.0,-10.0,0.012,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.020999999716877937
-612.0,-33.0,0.11,0.18,-0.9,-17.0,-8.0,0.018,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01899999938905239
-612.0,-50.0,0.44,0.06,-0.4,-16.0,10.0,0.022,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
-434.0,-66.0,0.71,0.05,0.7,-15.0,8.0,0.003,-1.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.01899999938905239
-346.0,-75.0,0.6,0.05,1.7,-14.0,4.0,-0.015,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.017999999225139618
165.0,-84.0,-0.45,0.01,2.5,-14.0,7.0,-0.02,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.019999999552965164
210.0,-82.0,-0.54,0.06,2.2,-14.0,7.0,-0.01,-0.4,-0.0009,-0.001,-0.001,-0.0011,1e-04,0.0,1e-04,0.0,-0.0011,0.01899999938905239
238.0,-75.0,-0.44,0.08,1.3,-15.0,2.0,0.008,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019999999552965164
133.0,-51.0,0.26,0.08,1.7,-14.0,0.0,-0.001,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.01899999938905239
223.0,-37.0,-0.47,0.07,1.2,-15.0,3.0,-0.012,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,1e-04,0.0,0.0,0.0,-0.0011,0.020999999716877937
169.0,-30.0,-0.47,0.15,0.3,-16.0,-6.0,0.003,0.5,-0.0009,-0.0009,-0.0009,-0.0009,1e-04,0.0,0.0,0.0,-0.0009,0.019999999552965164
82.0,-29.0,0.21,-0.03,-2.3,-8.0,5.0,0.011,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.032999999821186066
113.0,-27.0,0.32,0.09,-2.0,-8.0,-2.0,0.011,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.03500000014901161
-354.0,-34.0,0.37,0.15,0.2,-6.0,-14.0,-0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,0.03200000151991844
-474.0,-42.0,0.28,-0.06,0.6,-5.0,-3.0,-0.009,2.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.03099999949336052
-420.0,-69.0,-0.06,-0.01,1.0,-5.0,1.0,-0.011,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.027000000700354576
-27.0,-85.0,-0.35,-0.15,0.4,-6.0,15.0,-0.011,-0.2,-0.0007,-0.0008,-0.0008,-0.0008,1e-04,0.0,0.0,0.0,-0.0008,0.029999999329447746
3.0,-85.0,-0.37,-0.15,0.3,-6.0,14.0,-0.011,-0.2,-0.0006,-0.0007,-0.0007,-0.0008,1e-04,0.0,1e-04,0.0,-0.0008,0.028999999165534973
31.0,-85.0,-0.38,-0.16,0.2,-6.0,14.0,-0.008,-0.1,-0.0005,-0.0006,-0.0006,-0.0007,1e-04,0.0,1e-04,0.0,-0.0007,0.029999999329447746
100.0,-81.0,-0.25,0.02,-0.7,-7.0,1.0,0.007,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.03200000151991844
70.0,-79.0,-0.17,0.12,-0.9,-7.0,-8.0,0.007,-0.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.028999999165534973
167.0,-51.0,0.16,0.04,0.6,-5.0,-4.0,-0.007,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.029999999329447746
70.0,-47.0,-0.06,0.06,0.7,-5.0,-6.0,-0.011,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02800000086426735
27.0,-46.0,-0.28,0.03,0.4,-6.0,-2.0,-0.011,-0.4,-0.0007,-0.0007,-0.0007,-0.0007,1e-04,0.0,0.0,0.0,-0.0007,0.028999999165534973
3.0,-45.0,-0.31,0.09,0.1,-6.0,-6.0,0.002,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02800000086426735
-24.0,-46.0,-0.23,0.0,-0.7,-7.0,-1.0,0.006,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.026000000536441803
246.0,-37.0,0.22,-0.04,-0.6,-7.0,5.0,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02800000086426735
116.0,-21.0,0.17,0.08,0.6,-5.0,-7.0,-0.008,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.026000000536441803
184.0,-12.0,-0.27,-0.02,0.4,-6.0,2.0,-0.01,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02800000086426735
90.0,-6.0,-0.24,0.08,-0.3,-6.0,-7.0,0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.026000000536441803
25.0,-5.0,-0.08,0.04,-0.6,-7.0,-3.0,0.008,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-1e-04,0.0,0.0,0.0,-0.0003,0.027000000700354576
16.0,-5.0,-0.05,0.03,-0.6,-7.0,-3.0,0.006,0.1,-0.0005,-0.0005,-0.0005,-0.0004,0.0,0.0,-0.0002,0.0,-0.0004,0.02500000037252903
70.0,-4.0,0.23,-0.04,-0.4,-6.0,4.0,0.011,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.026000000536441803
99.0,-3.0,0.32,0.08,-0.2,-6.0,1.0,0.01,-1.6,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.02800000086426735
-318.0,-7.0,0.21,0.15,1.2,-5.0,-16.0,-0.014,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.026000000536441803
-449.0,-20.0,-0.02,0.07,1.4,-5.0,-3.0,-0.013,-1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02199999988079071
116.0,-38.0,-0.35,-0.13,0.4,-6.0,14.0,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.024000000208616257
418.0,-10.0,0.1,-0.03,-0.6,-6.0,4.0,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02500000037252903
434.0,-3.0,0.2,0.09,-0.4,-6.0,-4.0,0.009,-1.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.027000000700354576
-190.0,11.0,0.04,0.15,0.4,-6.0,-15.0,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02500000037252903
-708.0,-35.0,-0.08,0.09,0.2,-6.0,-9.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.023000000044703484
-763.0,-50.0,-0.03,-0.12,0.1,-6.0,4.0,0.005,2.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.020999999716877937
-640.0,-66.0,0.05,-0.1,0.1,-6.0,12.0,0.005,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019999999552965164
18.0,-90.0,0.21,-0.15,0.7,-5.0,15.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.020999999716877937
518.0,-71.0,-0.02,-0.11,1.2,-5.0,11.0,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
634.0,-55.0,-0.12,-0.06,1.1,-5.0,4.0,-0.007,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023000000044703484
627.0,-25.0,-0.25,0.03,0.6,-5.0,-3.0,-0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.024000000208616257
-233.0,16.0,0.19,0.15,-0.2,-6.0,-12.0,-0.006,-0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.023000000044703484
-342.0,11.0,0.12,0.04,0.0,-6.0,-8.0,-0.011,1.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.020999999716877937
-120.0,-16.0,-0.33,-0.03,-0.9,-7.0,4.0,-0.005,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
-94.0,-17.0,-0.33,-0.13,-1.1,-7.0,5.0,0.004,0.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02199999988079071
18.0,-18.0,-0.05,0.01,-1.7,-8.0,1.0,0.008,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.023000000044703484
-77.0,-18.0,0.18,0.08,-1.6,-7.0,-6.0,0.009,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.020999999716877937
-114.0,-25.0,0.4,0.02,-0.5,-6.0,-2.0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.023000000044703484
-124.0,-27.0,0.41,0.12,0.0,-6.0,-3.0,-0.003,-0.9,-0.0005,-0.0004,-0.0004,-0.0004,-1e-04,0.0,0.0,0.0,-0.0004,0.02199999988079071
-223.0,-33.0,0.27,0.05,0.7,-5.0,-5.0,-0.009,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.020999999716877937
-229.0,-39.0,0.12,0.01,1.0,-5.0,2.0,-0.011,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
110.0,-45.0,-0.34,-0.06,0.4,-6.0,7.0,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
79.0,-39.0,-0.24,0.05,-0.6,-7.0,-5.0,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.020999999716877937
23.0,-38.0,-0.05,0.04,-0.9,-7.0,-4.0,0.011,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019999999552965164
112.0,-35.0,0.32,-0.03,-0.4,-6.0,3.0,0.009,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.02199999988079071
-105.0,-32.0,0.17,0.09,1.0,-5.0,-10.0,-0.012,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
2.0,-39.0,-0.07,0.02,-0.7,-7.0,-2.0,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.020999999716877937
-96.0,-40.0,0.09,0.07,-0.7,-7.0,-7.0,0.007,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
108.0,-41.0,0.15,-0.03,0.7,-5.0,3.0,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
114.0,-41.0,0.15,-0.03,0.8,-5.0,3.0,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-1e-04,0.0,0.0,0.0,-0.0004,0.017999999225139618
347.0,-32.0,-0.02,-0.13,1.0,-5.0,12.0,-0.008,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019999999552965164
444.0,-12.0,-0.2,0.01,0.7,-5.0,-1.0,-0.007,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02199999988079071
340.0,-3.0,-0.28,0.11,0.3,-6.0,-18.0,-0.006,0.6,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,1e-04,0.0,-0.0005,0.023000000044703484
-137.0,4.0,-0.11,0.17,-0.4,-6.0,-18.0,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02199999988079071
-272.0,1.0,-0.05,0.16,-0.4,-6.0,-18.0,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
-253.0,-22.0,0.35,-0.03,0.3,-6.0,4.0,0.007,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.017999999225139618
-106.0,-29.0,0.34,-0.07,1.2,-5.0,6.0,-0.007,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
-80.0,-30.0,0.31,-0.06,1.4,-5.0,6.0,-0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-1e-04,0.0,0.0,0.0,-0.0004,0.017999999225139618
22.0,-30.0,0.22,-0.09,1.6,-4.0,12.0,-0.011,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
44.0,-30.0,0.2,-0.08,1.7,-4.0,11.0,-0.011,-0.7,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.017999999225139618
261.0,-23.0,-0.39,-0.07,1.4,-5.0,7.0,-0.019,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019999999552965164
307.0,-18.0,-0.56,0.14,1.0,-5.0,-4.0,-0.017,-3.2,-0.0005,-0.0007,-0.0007,-0.0007,0.0002,0.0,0.0,0.0,-0.0007,0.01899999938905239
294.0,-17.0,-0.59,0.11,0.9,-5.0,-9.0,-0.016,-2.0,-0.0004,-0.0005,-0.0005,-0.0007,1e-04,0.0,0.0002,0.0,-0.0007,0.020999999716877937
